Zipcode,State,City,Grow Zone
28604,NC,BANNER ELK,6-7
27917,NC,BARCO,8
27808,NC,BATH,8
27809,NC,BATTLEBORO,8
27207,NC,BEAR CREEK,7-8
27009,NC,BELEWS CREEK,7-8
27810,NC,BELHAVEN,8
27919,NC,BELVIDERE,8
27208,NC,BENNETT,8
27504,NC,BENSON,8
27812,NC,BETHEL,8
27209,NC,BISCOE,8
27814,NC,BLOUNTS CREEK,8
28605,NC,BLOWING ROCK,6-7
28606,NC,BOOMER,7-8
28607,NC,BOONE,6-7
27011,NC,BOONVILLE,7
27505,NC,BROADWAY,7-8
27214,NC,BROWNS SUMMIT,7-8
27507,NC,BULLOCK,7-8
27508,NC,BUNN,7
27215,NC,BURLINGTON,7-8
27217,NC,BURLINGTON,7-8
27509,NC,BUTNER,7-8
27921,NC,CAMDEN,8
27229,NC,CANDOR,8
27510,NC,CARRBORO,8
27511,NC,CARY,8
27513,NC,CARY,8
27518,NC,CARY,8
27519,NC,CARY,8
27816,NC,CASTALIA,7-8
28609,NC,CATAWBA,7-8
27231,NC,CEDAR GROVE,7-8
27514,NC,CHAPEL HILL,8
27516,NC,CHAPEL HILL,7-8
27517,NC,CHAPEL HILL,8
27817,NC,CHOCOWINITY,8
28610,NC,CLAREMONT,7-8
27520,NC,CLAYTON,8
27527,NC,CLAYTON,8
27528,NC,CLAYTON,8
27012,NC,CLEMMONS,7-8
27013,NC,CLEVELAND,7
27233,NC,CLIMAX,7-8
27521,NC,COATS,8
27922,NC,COFIELD,8
27923,NC,COINJOCK,8
27924,NC,COLERAIN,8
27235,NC,COLFAX,7-8
28611,NC,COLLETTSVILLE,6-8
27925,NC,COLUMBIA,8-9
27818,NC,COMO,7-8
28612,NC,CONNELLYS SPRINGS,7-8
28613,NC,CONOVER,7-8
27820,NC,CONWAY,8
27926,NC,CORAPEAKE,7-8
27927,NC,COROLLA,8
27522,NC,CREEDMOOR,7-8
28615,NC,CRESTON,6-7
27928,NC,CRESWELL,8
28617,NC,CRUMPLER,6-7
27929,NC,CURRITUCK,8
27016,NC,DANBURY,7-8
28618,NC,DEEP GAP,6-7
27239,NC,DENTON,7-8
27017,NC,DOBSON,7
27701,NC,DURHAM,8
27703,NC,DURHAM,8
27704,NC,DURHAM,8
27705,NC,DURHAM,8
27706,NC,DURHAM,8
27707,NC,DURHAM,8
27712,NC,DURHAM,7-8
27713,NC,DURHAM,8
27242,NC,EAGLE SPRINGS,8
27018,NC,EAST BEND,7-8
27288,NC,EDEN,7-8
27932,NC,EDENTON,8
27821,NC,EDWARD,8
27243,NC,EFLAND,7-8
27909,NC,ELIZABETH CITY,8
28621,NC,ELKIN,7
28622,NC,ELK PARK,6-7
27822,NC,ELM CITY,8
27244,NC,ELON,7-8
27823,NC,ENFIELD,8
27824,NC,ENGELHARD,9
28623,NC,ENNICE,7
27935,NC,EURE,7-8
27826,NC,FAIRFIELD,8
27828,NC,FARMVILLE,8
28624,NC,FERGUSON,7-8
28626,NC,FLEETWOOD,6-7
27829,NC,FOUNTAIN,8
27524,NC,FOUR OAKS,8
27525,NC,FRANKLINTON,7-8
27248,NC,FRANKLINVILLE,7-8
27830,NC,FREMONT,8
27526,NC,FUQUAY VARINA,7-8
27529,NC,GARNER,8
27831,NC,GARYSBURG,8
27832,NC,GASTON,8
27937,NC,GATES,7-8
27938,NC,GATESVILLE,7-8
27019,NC,GERMANTON,7-8
27249,NC,GIBSONVILLE,7-8
28627,NC,GLADE VALLEY,7
28629,NC,GLENDALE SPRINGS,6-7
27530,NC,GOLDSBORO,8
27531,NC,GOLDSBORO,8
27534,NC,GOLDSBORO,8
27252,NC,GOLDSTON,7-8
27253,NC,GRAHAM,7-8
27939,NC,GRANDY,8
28630,NC,GRANITE FALLS,7-8
28631,NC,GRASSY CREEK,6-7
27401,NC,GREENSBORO,7-8
27403,NC,GREENSBORO,7-8
27405,NC,GREENSBORO,7-8
27406,NC,GREENSBORO,7-8
27407,NC,GREENSBORO,7-8
27408,NC,GREENSBORO,7-8
27409,NC,GREENSBORO,7-8
27410,NC,GREENSBORO,7-8
27455,NC,GREENSBORO,7-8
27495,NC,GREENSBORO,7-8
27834,NC,GREENVILLE,8
27858,NC,GREENVILLE,8
27837,NC,GRIMESLAND,8
27839,NC,HALIFAX,8
27840,NC,HAMILTON,8
27020,NC,HAMPTONVILLE,7
27941,NC,HARBINGER,9
28634,NC,HARMONY,7
27942,NC,HARRELLSVILLE,8
27258,NC,HAW RIVER,7-8
28635,NC,HAYS,6-7
27536,NC,HENDERSON,7-8
27537,NC,HENDERSON,7-8
27842,NC,HENRICO,8
27944,NC,HERTFORD,8
28601,NC,HICKORY,7-8
28602,NC,HICKORY,7-8
28636,NC,HIDDENITE,7-8
27260,NC,HIGH POINT,7-8
27262,NC,HIGH POINT,7-8
27263,NC,HIGH POINT,7-8
27265,NC,HIGH POINT,7-8
28637,NC,HILDEBRAN,7-8
27278,NC,HILLSBOROUGH,8
27946,NC,HOBBSVILLE,7-8
27843,NC,HOBGOOD,8
27844,NC,HOLLISTER,8
27540,NC,HOLLY SPRINGS,7-8
28638,NC,HUDSON,7-8
27541,NC,HURDLE MILLS,7-8
27845,NC,JACKSON,8
27281,NC,JACKSON SPRINGS,8
27282,NC,JAMESTOWN,7-8
27846,NC,JAMESVILLE,8
27947,NC,JARVISBURG,8
28640,NC,JEFFERSON,6-7
28642,NC,JONESVILLE,7
27283,NC,JULIAN,7-8
27847,NC,KELFORD,8
27542,NC,KENLY,8
27284,NC,KERNERSVILLE,7-8
27948,NC,KILL DEVIL HILLS,9
27021,NC,KING,7-8
27544,NC,KITTRELL,7-8
27949,NC,KITTY HAWK,9
27545,NC,KNIGHTDALE,8
27950,NC,KNOTTS ISLAND,8
28643,NC,LANSING,6-7
28644,NC,LAUREL SPRINGS,6-7
28672,NC,SCOTTVILLE,6-7
27022,NC,LAWSONVILLE,7-8
27291,NC,LEASBURG,7-8
28645,NC,LENOIR,6-8
27849,NC,LEWISTON WOODVILLE,8
27023,NC,LEWISVILLE,7-8
27292,NC,LEXINGTON,7-8
27295,NC,LEXINGTON,7-8
27298,NC,LIBERTY,7-8
27546,NC,LILLINGTON,7-8
27299,NC,LINWOOD,7
27850,NC,LITTLETON,8
27549,NC,LOUISBURG,7-8
27024,NC,LOWGAP,7
27851,NC,LUCAMA,8
28649,NC,MC GRADY,6-7
27301,NC,MC LEANSVILLE,7-8
27852,NC,MACCLESFIELD,8
27551,NC,MACON,7-8
27025,NC,MADISON,7-8
28650,NC,MAIDEN,7-8
27953,NC,MANNS HARBOR,9
27978,NC,STUMPY POINT,9
27553,NC,MANSON,7-8
27954,NC,MANTEO,9
27956,NC,MAPLE,8
27853,NC,MARGARETTSVILLE,8
27027,NC,MAYODAN,7-8
27302,NC,MEBANE,7-8
27957,NC,MERRY HILL,8
27556,NC,MIDDLEBURG,7-8
27557,NC,MIDDLESEX,8
28651,NC,MILLERS CREEK,6-7
27305,NC,MILTON,7-8
27028,NC,MOCKSVILLE,7
27559,NC,MONCURE,7-8
28654,NC,MORAVIAN FALLS,7-8
28655,NC,MORGANTON,7-8
27560,NC,MORRISVILLE,8
27030,NC,MOUNT AIRY,7
27306,NC,MOUNT GILEAD,8
27958,NC,MOYOCK,8
27855,NC,MURFREESBORO,8
27959,NC,NAGS HEAD,9
27856,NC,NASHVILLE,7-8
27562,NC,NEW HILL,7-8
28657,NC,NEWLAND,6-7
28658,NC,NEWTON,7-8
27563,NC,NORLINA,7-8
28659,NC,NORTH WILKESBORO,7-8
27857,NC,OAK CITY,8
27310,NC,OAK RIDGE,7-8
28660,NC,OLIN,7-8
27565,NC,OXFORD,7-8
27860,NC,PANTEGO,8
27311,NC,PELHAM,7-8
27862,NC,PENDLETON,8
27040,NC,PFAFFTOWN,7-8
27863,NC,PIKEVILLE,8
27041,NC,PILOT MOUNTAIN,7-8
27042,NC,PINE HALL,7-8
27864,NC,PINETOPS,8
27865,NC,PINETOWN,8
28663,NC,PINEY CREEK,6-7
27043,NC,PINNACLE,7-8
27312,NC,PITTSBORO,7-8
27313,NC,PLEASANT GARDEN,7-8
27866,NC,PLEASANT HILL,8
27962,NC,PLYMOUTH,8
27964,NC,POINT HARBOR,9
27965,NC,POPLAR BRANCH,8
27966,NC,POWELLS POINT,8-9
27569,NC,PRINCETON,8
27314,NC,PROSPECT HILL,7
27315,NC,PROVIDENCE,7-8
28665,NC,PURLEAR,6-7
27601,NC,RALEIGH,8
27603,NC,RALEIGH,8
27604,NC,RALEIGH,8
27605,NC,RALEIGH,8
27606,NC,RALEIGH,8
27607,NC,RALEIGH,8
27608,NC,RALEIGH,8
27609,NC,RALEIGH,8
27610,NC,RALEIGH,8
27612,NC,RALEIGH,8
27613,NC,RALEIGH,8
27614,NC,RALEIGH,7-8
27615,NC,RALEIGH,8
27616,NC,RALEIGH,8
27617,NC,RALEIGH,8
27316,NC,RAMSEUR,8
27317,NC,RANDLEMAN,7-8
27320,NC,REIDSVILLE,8
27869,NC,RICH SQUARE,8
27870,NC,ROANOKE RAPIDS,8
28668,NC,ROARING GAP,7
28669,NC,ROARING RIVER,7
27325,NC,ROBBINS,8
27871,NC,ROBERSONVILLE,8
27801,NC,ROCKY MOUNT,8
27803,NC,ROCKY MOUNT,8
27804,NC,ROCKY MOUNT,8
27571,NC,ROLESVILLE,7-8
28670,NC,RONDA,7
27970,NC,ROPER,8
27572,NC,ROUGEMONT,7-8
27573,NC,ROXBORO,7
27574,NC,ROXBORO,7-8
27872,NC,ROXOBEL,8
27326,NC,RUFFIN,7-8
27045,NC,RURAL HALL,7-8
27046,NC,SANDY RIDGE,7
27330,NC,SANFORD,7
27332,NC,SANFORD,7
27874,NC,SCOTLAND NECK,8
27875,NC,SCRANTON,8
27876,NC,SEABOARD,8
27341,NC,SEAGROVE,8
27576,NC,SELMA,8
27343,NC,SEMORA,7-8
27973,NC,SHAWBORO,8
28673,NC,SHERRILLS FORD,7
27974,NC,SHILOH,8
27344,NC,SILER CITY,8
27047,NC,SILOAM,7-8
27880,NC,SIMS,8
27577,NC,SMITHFIELD,8
27349,NC,SNOW CAMP,7-8
27350,NC,SOPHIA,7-8
27976,NC,SOUTH MILLS,8
28675,NC,SPARTA,6-7
27882,NC,SPRING HOPE,7-8
27355,NC,STALEY,7-8
27883,NC,STANTONSBURG,8
27356,NC,STAR,8
28676,NC,STATE ROAD,7
28625,NC,STATESVILLE,7-8
28677,NC,STATESVILLE,7-8
27581,NC,STEM,7-8
27884,NC,STOKES,8
27357,NC,STOKESDALE,7-8
27048,NC,STONEVILLE,7-8
28678,NC,STONY POINT,7-8
28679,NC,SUGAR GROVE,6-7
27358,NC,SUMMERFIELD,7-8
27979,NC,SUNBURY,7-8
27885,NC,SWANQUARTER,8-9
27886,NC,TARBORO,8
28681,NC,TAYLORSVILLE,7-8
28682,NC,TERRELL,7
27360,NC,THOMASVILLE,7-8
28683,NC,THURMOND,7
27583,NC,TIMBERLAKE,7-8
27050,NC,TOBACCOVILLE,7-8
28684,NC,TODD,6-7
28685,NC,TRAPHILL,7
27370,NC,TRINITY,7-8
27371,NC,TROY,8
27980,NC,TYNER,8
28689,NC,UNION GROVE,7-8
28690,NC,VALDESE,7-8
28692,NC,VILAS,6-7
27587,NC,WAKE FOREST,7-8
27051,NC,WALKERTOWN,7-8
27052,NC,WALNUT COVE,7-8
27888,NC,WALSTONBURG,8
27981,NC,WANCHESE,9
28693,NC,WARRENSVILLE,6-7
27589,NC,WARRENTON,7-8
27889,NC,WASHINGTON,8
27890,NC,WELDON,8
27591,NC,WENDELL,8
27376,NC,WEST END,8
27053,NC,WESTFIELD,7-8
28694,NC,WEST JEFFERSON,6-7
27891,NC,WHITAKERS,8
27377,NC,WHITSETT,7-8
28697,NC,WILKESBORO,7-8
27892,NC,WILLIAMSTON,8
27592,NC,WILLOW SPRING,8
27893,NC,WILSON,8
27896,NC,WILSON,8
27983,NC,WINDSOR,8
27101,NC,WINSTON SALEM,7-8
27103,NC,WINSTON SALEM,7-8
27104,NC,WINSTON SALEM,7-8
27105,NC,WINSTON SALEM,7-8
27106,NC,WINSTON SALEM,7-8
27107,NC,WINSTON SALEM,7-8
27109,NC,WINSTON SALEM,7-8
27127,NC,WINSTON SALEM,7-8
27986,NC,WINTON,8
27897,NC,WOODLAND,8
27054,NC,WOODLEAF,7
27055,NC,YADKINVILLE,7-8
27212,NC,BLANCH,7-8
27379,NC,YANCEYVILLE,7-8
27596,NC,YOUNGSVILLE,7-8
27597,NC,ZEBULON,7-8
28698,NC,ZIONVILLE,6-7
28315,NC,ABERDEEN,8
28001,NC,ALBEMARLE,8
28508,NC,ALBERTSON,8
28701,NC,ALEXANDER,7
28006,NC,ALEXIS,7-8
28702,NC,ALMOND,6-7
28901,NC,ANDREWS,7
28510,NC,ARAPAHOE,8
28704,NC,ARDEN,7
28420,NC,ASH,8
28801,NC,ASHEVILLE,6-7
28803,NC,ASHEVILLE,7-8
28804,NC,ASHEVILLE,6-7
28805,NC,ASHEVILLE,6-7
28806,NC,ASHEVILLE,7
28810,NC,ASHEVILLE,6-7
28421,NC,ATKINSON,8
28511,NC,ATLANTIC,8
28512,NC,ATLANTIC BEACH,8
28318,NC,AUTRYVILLE,8
28513,NC,AYDEN,8
28705,NC,BAKERSVILLE,7
28708,NC,BALSAM GROVE,7-8
28709,NC,BARNARDSVILLE,6-7
28515,NC,BAYBORO,8
28516,NC,BEAUFORT,8
28012,NC,BELMONT,8
28016,NC,BESSEMER CITY,7-8
28518,NC,BEULAVILLE,8
28711,NC,BLACK MOUNTAIN,6-8
28320,NC,BLADENBORO,8
28422,NC,BOLIVIA,8
28423,NC,BOLTON,8
28018,NC,BOSTIC,7-8
28902,NC,BRASSTOWN,7
28712,NC,BREVARD,7-8
28713,NC,BRYSON CITY,5-7
28323,NC,BUNNLEVEL,7-8
28425,NC,BURGAW,8
28714,NC,BURNSVILLE,6-7
28326,NC,CAMERON,7
28715,NC,CANDLER,7
28716,NC,CANTON,7
28428,NC,CAROLINA BEACH,8
28327,NC,CARTHAGE,8
28020,NC,CASAR,7-8
28717,NC,CASHIERS,7
28429,NC,CASTLE HAYNE,8
28520,NC,CEDAR ISLAND,8
28718,NC,CEDAR MOUNTAIN,7-8
28430,NC,CERRO GORDO,8
28431,NC,CHADBOURN,8
28202,NC,CHARLOTTE,8
28203,NC,CHARLOTTE,8
28204,NC,CHARLOTTE,8
28205,NC,CHARLOTTE,8
28206,NC,CHARLOTTE,8
28207,NC,CHARLOTTE,8
28208,NC,CHARLOTTE,8
28209,NC,CHARLOTTE,8
28210,NC,CHARLOTTE,8
28211,NC,CHARLOTTE,8
28212,NC,CHARLOTTE,8
28213,NC,CHARLOTTE,8
28214,NC,CHARLOTTE,8
28215,NC,CHARLOTTE,8
28216,NC,CHARLOTTE,8
28217,NC,CHARLOTTE,8
28226,NC,CHARLOTTE,8
28227,NC,CHARLOTTE,8
28244,NC,CHARLOTTE,8
28246,NC,CHARLOTTE,8
28254,NC,CHARLOTTE,8
28262,NC,CHARLOTTE,8
28269,NC,CHARLOTTE,8
28270,NC,CHARLOTTE,8
28273,NC,CHARLOTTE,8
28277,NC,CHARLOTTE,8
28278,NC,CHARLOTTE,8
28280,NC,CHARLOTTE,8
28281,NC,CHARLOTTE,8
28282,NC,CHARLOTTE,8
28284,NC,CHARLOTTE,8
28285,NC,CHARLOTTE,8
28287,NC,CHARLOTTE,8
28719,NC,CHEROKEE,5-7
28021,NC,CHERRYVILLE,7-8
28023,NC,CHINA GROVE,7-8
28521,NC,CHINQUAPIN,8
28432,NC,CLARENDON,8
28433,NC,CLARKTON,8
28328,NC,CLINTON,8
28721,NC,CLYDE,7
28722,NC,COLUMBUS,7-8
28025,NC,CONCORD,8
28027,NC,CONCORD,7-8
28031,NC,CORNELIUS,8
28434,NC,COUNCIL,8
28523,NC,COVE CITY,8
28032,NC,CRAMERTON,8
28033,NC,CROUSE,7-8
28723,NC,CULLOWHEE,7
28435,NC,CURRIE,8
28034,NC,DALLAS,7-8
28035,NC,DAVIDSON,7-8
28036,NC,DAVIDSON,7-8
28525,NC,DEEP RUN,8
28436,NC,DELCO,8
28037,NC,DENVER,7-8
28526,NC,DOVER,8
28333,NC,DUDLEY,8
28334,NC,DUNN,8
28726,NC,EAST FLAT ROCK,7-8
28337,NC,ELIZABETHTOWN,8
28040,NC,ELLENBORO,7
28338,NC,ELLERBE,8
28594,NC,EMERALD ISLE,8
28527,NC,ERNUL,8
28339,NC,ERWIN,8
28729,NC,ETOWAH,7
28438,NC,EVERGREEN,8
28439,NC,FAIR BLUFF,8
28340,NC,FAIRMONT,8
28730,NC,FAIRVIEW,6-8
28341,NC,FAISON,8
28301,NC,FAYETTEVILLE,8
28303,NC,FAYETTEVILLE,8
28304,NC,FAYETTEVILLE,8
28305,NC,FAYETTEVILLE,8
28306,NC,FAYETTEVILLE,8
28307,NC,FORT BRAGG,8
28308,NC,POPE ARMY AIRFIELD,8
28311,NC,FAYETTEVILLE,8
28312,NC,FAYETTEVILLE,8
28314,NC,FAYETTEVILLE,8
28731,NC,FLAT ROCK,7-8
28732,NC,FLETCHER,7-8
28733,NC,FONTANA DAM,7
28043,NC,FOREST CITY,7-8
28734,NC,FRANKLIN,7
28441,NC,GARLAND,8
28052,NC,GASTONIA,7-8
28054,NC,GASTONIA,7-8
28056,NC,GASTONIA,7-8
28735,NC,GERTON,6-8
28343,NC,GIBSON,8
28736,NC,GLENVILLE,7
28528,NC,GLOUCESTER,8
28344,NC,GODWIN,8
28071,NC,GOLD HILL,7-8
28529,NC,GRANTSBORO,8
28740,NC,GREEN MOUNTAIN,6-7
28530,NC,GRIFTON,8
28073,NC,GROVER,7-8
28442,NC,HALLSBORO,8
28345,NC,HAMLET,8
28443,NC,HAMPSTEAD,8
28531,NC,HARKERS ISLAND,8
28444,NC,HARRELLS,8
28075,NC,HARRISBURG,8
28532,NC,HAVELOCK,8
28533,NC,CHERRY POINT,8
28904,NC,HAYESVILLE,7
28739,NC,HENDERSONVILLE,7-8
28791,NC,HENDERSONVILLE,7-8
28792,NC,HENDERSONVILLE,7-8
28741,NC,HIGHLANDS,7
28537,NC,HOBUCKEN,8
28552,NC,LOWLAND,8
28347,NC,HOFFMAN,8
28363,NC,MARSTON,8
28445,NC,HOLLY RIDGE,8
28538,NC,HOOKERTON,8
28348,NC,HOPE MILLS,8
28742,NC,HORSE SHOE,7
28759,NC,MILLS RIVER,7
28743,NC,HOT SPRINGS,7
28539,NC,HUBERT,8
28078,NC,HUNTERSVILLE,8
28079,NC,INDIAN TRAIL,8
28080,NC,IRON STATION,7-8
28447,NC,IVANHOE,8
28540,NC,JACKSONVILLE,8
28543,NC,TARAWA TERRACE,8
28544,NC,MIDWAY PARK,8
28545,NC,MCCUTCHEON FIELD,8
28546,NC,JACKSONVILLE,8
28547,NC,CAMP LEJEUNE,8
28081,NC,KANNAPOLIS,7-8
28083,NC,KANNAPOLIS,7-8
28448,NC,KELLY,8
28349,NC,KENANSVILLE,8
28086,NC,KINGS MOUNTAIN,7-8
28501,NC,KINSTON,8
28504,NC,KINSTON,8
28449,NC,KURE BEACH,8
28551,NC,LA GRANGE,8
28745,NC,LAKE JUNALUSKA,7
28746,NC,LAKE LURE,7-8
28747,NC,LAKE TOXAWAY,7-8
28450,NC,LAKE WACCAMAW,8
28088,NC,LANDIS,7-8
28351,NC,LAUREL HILL,8
28352,NC,LAURINBURG,8
28090,NC,LAWNDALE,7-8
28748,NC,LEICESTER,7
28451,NC,LELAND,8
28091,NC,LILESVILLE,8
28092,NC,LINCOLNTON,7-8
28356,NC,LINDEN,8
28097,NC,LOCUST,8
28452,NC,LONGWOOD,8
28098,NC,LOWELL,7-8
28357,NC,LUMBER BRIDGE,8
28358,NC,LUMBERTON,8
28360,NC,LUMBERTON,8
28101,NC,MC ADENVILLE,7-8
28751,NC,MAGGIE VALLEY,6-7
28453,NC,MAGNOLIA,8
28454,NC,MAPLE HILL,8
28905,NC,MARBLE,7
28752,NC,MARION,6-7
28753,NC,MARSHALL,7
28553,NC,MARSHALLBERG,8
28754,NC,MARS HILL,6-7
28103,NC,MARSHVILLE,8
28104,NC,MATTHEWS,8
28105,NC,MATTHEWS,8
28364,NC,MAXTON,8
28555,NC,MAYSVILLE,8
28556,NC,MERRITT,8
28107,NC,MIDLAND,8
28756,NC,MILL SPRING,7-8
28110,NC,MONROE,8
28112,NC,MONROE,8
28114,NC,MOORESBORO,7
28115,NC,MOORESVILLE,7-8
28117,NC,MOORESVILLE,7-8
28557,NC,MOREHEAD CITY,8
28119,NC,MORVEN,8
28120,NC,MOUNT HOLLY,7-8
28365,NC,MOUNT OLIVE,8
28124,NC,MOUNT PLEASANT,8
28125,NC,MOUNT ULLA,7-8
28906,NC,MURPHY,7
28455,NC,NAKINA,8
28761,NC,NEBO,6-8
28560,NC,NEW BERN,8
28562,NC,NEW BERN,8
28127,NC,NEW LONDON,8
28570,NC,NEWPORT,8
28366,NC,NEWTON GROVE,8
28128,NC,NORWOOD,8
28129,NC,OAKBORO,8
28762,NC,OLD FORT,6-8
28571,NC,ORIENTAL,8
28369,NC,ORRUM,8
28763,NC,OTTO,7
28371,NC,PARKTON,8
28133,NC,PEACHLAND,8
28372,NC,PEMBROKE,8
28766,NC,PENROSE,7-8
28373,NC,PINEBLUFF,8
28374,NC,PINEHURST,8
28134,NC,PINEVILLE,8
28572,NC,PINK HILL,8
28768,NC,PISGAH FOREST,7-8
28135,NC,POLKTON,8
28573,NC,POLLOCKSVILLE,8
28376,NC,RAEFORD,8
28377,NC,RED SPRINGS,8
28137,NC,RICHFIELD,7-8
28574,NC,RICHLANDS,8
28456,NC,RIEGELWOOD,8
28771,NC,ROBBINSVILLE,7
28379,NC,ROCKINGHAM,8
28138,NC,ROCKWELL,7-8
28457,NC,ROCKY POINT,8
28382,NC,ROSEBORO,8
28458,NC,ROSE HILL,8
28772,NC,ROSMAN,7-8
28383,NC,ROWLAND,8
28139,NC,RUTHERFORDTON,7-8
28384,NC,SAINT PAULS,8
28385,NC,SALEMBURG,8
28144,NC,SALISBURY,7
28470,NC,SHALLOTTE,8
28386,NC,SHANNON,8
28150,NC,SHELBY,7
28152,NC,SHELBY,7
28579,NC,SMYRNA,8
28460,NC,SNEADS FERRY,8
28580,NC,SNOW HILL,8
28387,NC,SOUTHERN PINES,8
28461,NC,SOUTHPORT,8
28465,NC,OAK ISLAND,8
28159,NC,SPENCER,7
28160,NC,SPINDALE,7-8
28390,NC,SPRING LAKE,8
28777,NC,SPRUCE PINE,6-7
28163,NC,STANFIELD,8
28164,NC,STANLEY,7-8
28391,NC,STEDMAN,8
28582,NC,STELLA,8
28462,NC,SUPPLY,8
28778,NC,SWANNANOA,6-8
28584,NC,SWANSBORO,8
28779,NC,SYLVA,7
28463,NC,TABOR CITY,8
28392,NC,TAR HEEL,8
28464,NC,TEACHEY,8
28781,NC,TOPTON,7
28585,NC,TRENTON,8
28166,NC,TROUTMAN,7
28782,NC,TRYON,7-8
28783,NC,TUCKASEGEE,7
28393,NC,TURKEY,8
28167,NC,UNION MILLS,7-8
28168,NC,VALE,7-8
28586,NC,VANCEBORO,8
28587,NC,VANDEMERE,8
28394,NC,VASS,8
28395,NC,WADE,8
28170,NC,WADESBORO,8
28396,NC,WAGRAM,8
28466,NC,WALLACE,8
28909,NC,WARNE,7
28398,NC,WARSAW,8
28173,NC,WAXHAW,8
28785,NC,WAYNESVILLE,7
28786,NC,WAYNESVILLE,7
28787,NC,WEAVERVILLE,6-7
28399,NC,WHITE OAK,8
28472,NC,WHITEVILLE,8
28789,NC,WHITTIER,5-7
28478,NC,WILLARD,8
28401,NC,WILMINGTON,8
28403,NC,WILMINGTON,8
28405,NC,WILMINGTON,8
28409,NC,WILMINGTON,8
28411,NC,WILMINGTON,8
28412,NC,WILMINGTON,8
28174,NC,WINGATE,8
28479,NC,WINNABOW,8
28590,NC,WINTERVILLE,8
28480,NC,WRIGHTSVILLE BEACH,8
28790,NC,ZIRCONIA,7-8
29702,SC,BLACKSBURG,7-8
29704,SC,CATAWBA,8
29706,SC,CHESTER,8
29709,SC,CHESTERFIELD,8
29710,SC,CLOVER,7-8
29712,SC,EDGEMOOR,8
29714,SC,FORT LAWN,8
29707,SC,FORT MILL,8
29708,SC,FORT MILL,8
29715,SC,FORT MILL,8
29717,SC,HICKORY GROVE,7
29718,SC,JEFFERSON,8
29720,SC,LANCASTER,8
29726,SC,MC CONNELLS,7-8
29727,SC,MOUNT CROGHAN,8
29728,SC,PAGELAND,8
29729,SC,RICHBURG,8
29730,SC,ROCK HILL,8
29732,SC,ROCK HILL,8
29734,SC,ROCK HILL,8
29741,SC,RUBY,8
29742,SC,SHARON,7-8
29743,SC,SMYRNA,7-8
29745,SC,YORK,7-8
29620,SC,ABBEVILLE,8
29426,SC,ADAMS RUN,8
29001,SC,ALCOLU,8
29621,SC,ANDERSON,8
29624,SC,ANDERSON,8
29625,SC,ANDERSON,8
29626,SC,ANDERSON,8
29510,SC,ANDREWS,8
29429,SC,AWENDAW,8-9
29511,SC,AYNOR,8
29544,SC,GALIVANTS FERRY,8
29003,SC,BAMBERG,8
29627,SC,BELTON,8
29512,SC,BENNETTSVILLE,8
29009,SC,BETHUNE,8
29010,SC,BISHOPVILLE,8
29014,SC,BLACKSTOCK,8
29015,SC,BLAIR,8
29516,SC,BLENHEIM,8
29016,SC,BLYTHEWOOD,8
29431,SC,BONNEAU,8
29018,SC,BOWMAN,8
29432,SC,BRANCHVILLE,8
29321,SC,BUFFALO,8
29518,SC,CADES,8
29628,SC,CALHOUN FALLS,8
29020,SC,CAMDEN,8
29030,SC,CAMERON,8
29322,SC,CAMPOBELLO,7-8
29031,SC,CARLISLE,8
29032,SC,CASSATT,8
29033,SC,CAYCE,7-8
29169,SC,WEST COLUMBIA,7-8
29170,SC,WEST COLUMBIA,7-8
29172,SC,WEST COLUMBIA,7-8
29630,SC,CENTRAL,8
29036,SC,CHAPIN,8
29037,SC,CHAPPELLS,8
29401,SC,CHARLESTON,8-9
29403,SC,CHARLESTON,8-9
29404,SC,CHARLESTON AFB,8-9
29405,SC,NORTH CHARLESTON,8-9
29406,SC,CHARLESTON,8-9
29407,SC,CHARLESTON,8-9
29410,SC,HANAHAN,8-9
29412,SC,CHARLESTON,8-9
29414,SC,CHARLESTON,8-9
29418,SC,NORTH CHARLESTON,8-9
29420,SC,NORTH CHARLESTON,8-9
29492,SC,CHARLESTON,8-9
29520,SC,CHERAW,8
29323,SC,CHESNEE,7-8
29631,SC,CLEMSON,8
29635,SC,CLEVELAND,7-8
29325,SC,CLINTON,8
29525,SC,CLIO,8
29201,SC,COLUMBIA,8
29203,SC,COLUMBIA,8
29204,SC,COLUMBIA,8
29205,SC,COLUMBIA,8
29206,SC,COLUMBIA,8
29209,SC,COLUMBIA,8
29210,SC,COLUMBIA,8
29212,SC,COLUMBIA,8
29222,SC,COLUMBIA,8
29223,SC,COLUMBIA,8
29229,SC,COLUMBIA,8
29526,SC,CONWAY,8
29527,SC,CONWAY,8
29038,SC,COPE,8
29434,SC,CORDESVILLE,8
29039,SC,CORDOVA,8
29435,SC,COTTAGEVILLE,8
29530,SC,COWARD,8
29330,SC,COWPENS,7-8
29436,SC,CROSS,8
29332,SC,CROSS HILL,8
29040,SC,DALZELL,8
29532,SC,DARLINGTON,8
29540,SC,DARLINGTON,8
29042,SC,DENMARK,8
29536,SC,DILLON,8
29638,SC,DONALDS,8
29437,SC,DORCHESTER,8
29639,SC,DUE WEST,8
29334,SC,DUNCAN,7-8
29640,SC,EASLEY,7-8
29642,SC,EASLEY,8
29044,SC,EASTOVER,8
29438,SC,EDISTO ISLAND,8-9
